,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__num_layers,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1213,4.796382045745849,0.10212130844214677,0.004903602600097656,0.0001957721372835826,100,0.1,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9807692307692307,0.9711538461538461,0.8942307692307693,0.9903846153846154,0.9903846153846154,0.9653846153846153,0.03628454281560231,1
1033,5.703441715240478,0.21817266920508352,0.0050008296966552734,2.2212628743843298e-06,80,0.01,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9807692307692307,0.9038461538461539,0.9807692307692307,0.9903846153846154,0.9634615384615385,0.03124630155629215,2
904,2.9571009159088133,0.0816769411272539,0.004803657531738281,0.00039936015844792256,80,0.1,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.1, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9615384615384616,0.9134615384615384,0.9903846153846154,0.9807692307692307,0.9634615384615385,0.02678536207150793,2
1012,14.505019330978394,0.14481674690014598,0.0053009033203125,0.0006052742305098039,80,0.05,500,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9807692307692307,0.9230769230769231,0.9615384615384616,0.9903846153846154,0.9634615384615385,0.02307692307692306,2
949,13.08144907951355,0.07636208871559527,0.007203149795532227,0.005417960040909561,80,0.1,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9903846153846154,0.9038461538461539,0.9711538461538461,0.9903846153846154,0.9634615384615385,0.03183258722547472,2
985,8.00654501914978,0.1195065143025234,0.005303573608398437,0.0016673652220120583,80,0.05,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9903846153846154,0.9423076923076923,0.9038461538461539,0.9807692307692307,0.9903846153846154,0.9615384615384617,0.0338592631954981,6
1069,13.385429239273071,0.14113398176206063,0.004600906372070312,0.0004904878895674012,80,0.01,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9711538461538461,0.9038461538461539,0.9807692307692307,0.9903846153846154,0.9615384615384617,0.03040651596315749,6
628,11.218085193634034,0.1047238817491113,0.007118844985961914,0.0011997432282384005,60,0.1,300,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.9134615384615384,0.9903846153846154,0.9903846153846154,0.9615384615384615,0.028523840334983345,8
352,24.2156551361084,0.5417703248550256,0.008638429641723632,0.006023920208641316,40,0.1,500,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9807692307692307,0.9615384615384616,0.9134615384615384,0.9519230769230769,1.0,0.9615384615384615,0.029164905554044433,8
916,5.799728775024414,0.0517730004183799,0.005802059173583984,0.0009819878273551505,80,0.1,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9711538461538461,0.9134615384615384,0.9903846153846154,0.9711538461538461,0.9615384615384615,0.02580078435576682,8
1333,5.1679253578186035,0.11847015107979994,0.004999971389770508,1.1930461886593632e-06,100,0.01,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9903846153846154,0.9038461538461539,0.9615384615384616,0.9807692307692307,0.9615384615384615,0.03040651596315749,8
976,5.9554798126220705,0.09402245420237823,0.004503011703491211,0.0004473070841523489,80,0.05,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9711538461538461,0.8942307692307693,0.9903846153846154,0.9807692307692307,0.9615384615384615,0.03440104580768905,8
64,8.628796195983886,0.05918122333227406,0.008520841598510742,0.002635735350400562,20,0.05,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9326923076923077,0.9038461538461539,1.0,0.9903846153846154,0.9596153846153846,0.03618247638889765,13
460,19.665409660339357,0.2645027121206134,0.00783395767211914,0.002935033605903531,40,0.01,400,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.01, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9807692307692307,0.9038461538461539,0.9807692307692307,1.0,0.9596153846153846,0.035667763444214226,13
973,5.392066907882691,0.1045671180449069,0.005000257492065429,0.000632711568702955,80,0.05,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9615384615384616,0.9038461538461539,0.9903846153846154,0.9807692307692307,0.9596153846153846,0.030039421830410206,13
625,10.19894814491272,0.09397575476700966,0.005318403244018555,0.0011689978956478549,60,0.1,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9615384615384616,0.9038461538461539,0.9711538461538461,0.9903846153846154,0.9596153846153846,0.02941742027072761,13
376,10.20007905960083,0.13557003639824816,0.007014656066894531,0.001520793536467965,40,0.05,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9134615384615384,0.9807692307692307,0.9807692307692307,0.9596153846153845,0.025367126842832533,17
1273,4.848441123962402,0.1329621788535673,0.0053999900817871095,0.0004894538068147615,100,0.05,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9711538461538461,0.9038461538461539,0.9903846153846154,0.9807692307692307,0.9596153846153845,0.030648802789440825,17
901,2.777268886566162,0.024247220795594954,0.005201387405395508,0.0003988533590270342,80,0.1,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.1, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9711538461538461,0.8846153846153846,0.9903846153846154,0.9807692307692307,0.9596153846153845,0.03817198700246003,17
1261,2.495732641220093,0.12239399944755926,0.005398321151733399,0.001854173943655995,100,0.05,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9576923076923076,0.02826334318595973,20
1375,14.478666257858276,0.5174424812363452,0.0050018310546875,8.088541362448213e-06,100,0.01,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.01, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9807692307692307,0.8846153846153846,1.0,0.9903846153846154,0.9576923076923076,0.043258545689238447,20
397,17.240745306015015,0.20760830146508674,0.005811738967895508,0.0007487477593242989,40,0.05,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9711538461538461,0.9038461538461539,0.9711538461538461,0.9903846153846154,0.9576923076923076,0.029542868261033115,20
961,2.7790044784545898,0.13555140432569796,0.004399251937866211,0.0004905053842490474,80,0.05,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9807692307692307,0.875,0.9903846153846154,0.9903846153846154,0.9576923076923076,0.043683910352309806,20
745,10.43392539024353,0.2807703057473296,0.005010747909545898,0.0007087708963131219,60,0.01,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9576923076923076,0.027601346335398687,20
229,28.91460189819336,0.26073139697339964,0.007201862335205078,0.0009843490303261496,20,0.005,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9576923076923076,0.028910185343024808,20
73,14.45648512840271,0.16568579697657096,0.007819938659667968,0.0008802328104156531,20,0.05,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9711538461538461,0.9038461538461539,0.9903846153846154,0.9903846153846154,0.9576923076923076,0.034185363143521504,20
733,7.104036712646485,0.14791392387949123,0.0056190967559814455,0.0010202938548483935,60,0.01,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9807692307692307,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9807692307692307,0.9576923076923076,0.02826334318595973,20
217,22.786979532241823,0.2531351071726798,0.007000446319580078,1.2434391794591234e-06,20,0.005,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9711538461538461,0.9038461538461539,0.9903846153846154,0.9615384615384616,0.9576923076923076,0.028910185343024825,20
133,14.026878595352173,0.11736218691321756,0.007525253295898438,0.0016741130619559992,20,0.01,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9576923076923076,0.028910185343024808,20
193,11.872001504898071,0.24351740037543176,0.006601858139038086,0.0004918740755590187,20,0.005,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9807692307692307,0.8942307692307693,0.9807692307692307,0.9807692307692307,0.9576923076923076,0.03364010708564594,20
1045,8.342584466934204,0.29065052153750953,0.004800224304199218,0.00040002080932940824,80,0.01,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9576923076923076,0.028910185343024808,20
361,4.38113579750061,0.07407690262615685,0.005911493301391601,0.0008639048125105325,40,0.05,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9807692307692307,0.8942307692307693,0.9615384615384616,0.9807692307692307,0.9557692307692308,0.03194855331891564,32
997,10.58334732055664,0.10823886225090178,0.006397914886474609,0.002799893517784551,80,0.05,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9711538461538461,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9557692307692308,0.026227272494203566,32
721,3.7594470977783203,0.15549499862851326,0.005619621276855469,0.0009792771480760414,60,0.01,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9557692307692307,0.02826334318595973,34
49,33.817085075378415,0.4930036430898151,0.00844717025756836,0.0024168744457033937,20,0.1,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9903846153846154,0.9557692307692307,0.030769230769230767,34
316,10.515392780303955,0.1007418331519213,0.006419849395751953,0.0009645687274705575,40,0.1,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9711538461538461,0.9134615384615384,0.9711538461538461,0.9807692307692307,0.9557692307692307,0.024777112936009857,34
1105,8.893218517303467,0.5309983472383931,0.0051025390625,0.0008056633851742065,80,0.005,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9557692307692307,0.02826334318595973,34
697,15.473038673400879,0.48739121308061956,0.005203151702880859,0.00039857912458328827,60,0.05,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9038461538461539,1.0,0.9519230769230769,0.9557692307692307,0.03136443544288479,34
385,13.133474397659302,0.27765325543172176,0.006116628646850586,0.0011151854854204147,40,0.05,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9807692307692307,0.8846153846153846,0.9807692307692307,0.9711538461538461,0.9557692307692307,0.036284542815602325,34
709,14.850776863098144,0.4219874368658556,0.004705095291137695,0.00040027997472181153,60,0.05,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9038461538461539,0.9615384615384616,0.9903846153846154,0.9557692307692307,0.02891018534302483,34
388,14.623698616027832,0.1413715277161988,0.0062160491943359375,0.00025141661397608923,40,0.05,300,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9711538461538461,0.9134615384615384,0.9519230769230769,1.0,0.9557692307692307,0.028910185343024832,34
1417,10.018108224868774,0.1699133593472182,0.005199623107910156,0.00039949451263478707,100,0.005,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9423076923076923,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9557692307692307,0.02954286826103309,34
349,21.37753291130066,0.14283694639026004,0.00561366081237793,0.000972834489737104,40,0.1,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9807692307692307,0.8942307692307693,0.9903846153846154,0.9807692307692307,0.9557692307692307,0.03679062782636342,34
724,4.112813663482666,0.2514986282729174,0.006011009216308594,0.0007069820783327052,60,0.01,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9711538461538461,0.9038461538461539,0.9903846153846154,0.9807692307692307,0.9557692307692307,0.03252218177939954,34
805,9.37945852279663,0.2982125937653784,0.0065996646881103516,0.0021579224580441938,60,0.005,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9557692307692307,0.02826334318595973,34
1051,10.057965278625488,0.3831896487251811,0.0054034233093261715,0.0004877668796989365,80,0.01,300,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.8942307692307693,0.9903846153846154,0.9807692307692307,0.9557692307692307,0.03364010708564595,34
445,13.254989004135131,0.11780333537531279,0.006630706787109375,0.001167930533761467,40,0.01,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9557692307692307,0.02826334318595973,34
517,17.915353202819823,0.31780973725469674,0.006020021438598633,0.0016382181515322907,40,0.005,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9903846153846154,0.9538461538461538,0.028132190073707306,48
793,6.479011535644531,0.30626777723399556,0.004303598403930664,0.0004012299112141109,60,0.005,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9903846153846154,0.9538461538461538,0.030648802789440825,48
1117,11.468487405776978,0.4597829696290664,0.004399871826171875,0.0004894163676425768,80,0.005,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9711538461538461,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9538461538461538,0.025367126842832533,48
661,3.4479841709136965,0.1224890793734788,0.005618095397949219,0.000375308952190019,60,0.05,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.9038461538461539,0.9615384615384616,0.9807692307692307,0.9538461538461538,0.026785362071507914,48
364,4.951852798461914,0.08836529884192927,0.00591731071472168,0.0008019944845919459,40,0.05,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9423076923076923,0.9038461538461539,0.9903846153846154,0.9711538461538461,0.9538461538461538,0.02941742027072761,48
1393,5.504196405410767,0.5135431073216011,0.005201911926269532,0.001168822329831452,100,0.005,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9903846153846154,0.9538461538461538,0.030648802789440825,48
373,8.816463327407837,0.06669589287888336,0.005611705780029297,0.001027270404178012,40,0.05,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9519230769230769,0.8846153846153846,0.9711538461538461,0.9903846153846154,0.9538461538461538,0.03668996928526716,48
289,42.11126537322998,3.0220294999045785,0.008723020553588867,0.0023837401831958796,20,0.001,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9538461538461538,0.026785362071507914,48
1297,9.43174319267273,0.13166783989044206,0.004799842834472656,0.0004003053765125142,100,0.05,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9615384615384616,0.9538461538461538,0.026085884550481792,48
1093,6.215687799453735,0.6960889130732157,0.004801368713378907,0.00040012060873113056,80,0.005,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9615384615384616,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9538461538461538,0.028781979898261072,48
505,13.753098154067994,0.42902902351399486,0.006322669982910156,0.0016002509491000636,40,0.005,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9538461538461538,0.028132190073707278,48
61,6.7538416385650635,0.5766385474458686,0.008316326141357421,0.0016800621927938939,20,0.05,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9615384615384616,0.8846153846153846,1.0,0.9711538461538461,0.9538461538461538,0.03817198700246003,48
1429,12.42769522666931,0.3922620010244102,0.005202722549438476,0.0003989026098915182,100,0.005,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9538461538461538,0.025367126842832533,48
1201,2.4037380695343016,0.07664001621691562,0.005002117156982422,0.0008963926350202103,100,0.1,100,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 100, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9711538461538461,0.9134615384615384,0.9230769230769231,0.9903846153846154,0.9711538461538461,0.9538461538461538,0.030039421830410213,48
220,30.588283348083497,1.8004700381155483,0.007099819183349609,0.0010298970361206634,20,0.005,400,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9711538461538461,0.9038461538461539,0.9903846153846154,0.9807692307692307,0.9538461538461538,0.03407700989744105,48
616,7.664561748504639,0.308652074781179,0.0062180042266845705,0.001127730135639157,60,0.1,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9326923076923077,0.9038461538461539,0.9903846153846154,0.9807692307692307,0.9538461538461538,0.031832587225474704,48
1369,12.002554321289063,0.15416985740738787,0.004698801040649414,0.0006099062166591365,100,0.01,500,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.01, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9519230769230769,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9538461538461538,0.026785362071507914,48
817,12.095849847793579,0.2669612386968897,0.004599666595458985,0.0004911280741074299,60,0.005,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9423076923076923,0.9038461538461539,0.9903846153846154,0.9807692307692307,0.9538461538461538,0.030648802789440825,48
1204,2.6839451789855957,0.09087431486254649,0.0058003425598144535,0.0011652156614343774,100,0.1,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.1, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9134615384615384,0.9134615384615384,0.9903846153846154,0.9903846153846154,0.9538461538461538,0.034615384615384645,48
895,19.631025648117067,1.7214379914950855,0.004799461364746094,0.0003997595989636241,60,0.001,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.001, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9711538461538461,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9538461538461538,0.0306488027894408,48
532,24.787513160705565,0.3410906508484915,0.0059128284454345705,0.0009720733047840409,40,0.005,500,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9519230769230769,0.9519230769230769,0.9038461538461539,0.9903846153846154,0.9711538461538461,0.9538461538461538,0.028781979898261093,48
